num_expediente;tipo_accidente;distrito;estado_meteorologico;franja_horaria;tipo_via;coordenada_x_utm;coordenada_y_utm;fecha;hora_numero;nivel_lesividad
2024S010085;Choque;CHAMARTÍN;Despejado;Tarde;Vías de gran tamaño;441893,0;4481085,0;2024-03-20;18;0
2024S010086;Atropello a persona;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;442016,0;4479995,0;2024-03-20;18;1
2024S010088;Alcance;SALAMANCA;Despejado;Tarde;Vías de pequeño tamaño;443103,0;4475660,0;2024-03-20;18;1
2024S010089;Colisión doble;CHAMARTÍN;Despejado;Tarde;Vías de gran tamaño;441755,0;4478029,0;2024-03-20;19;1
2024S010091;Choque;TETUÁN;Despejado;Noche;Vías de pequeño tamaño;440189,0;4478614,0;2024-03-20;20;0
2024S010092;Colisión doble;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;441865,0;4479700,0;2024-03-20;19;1
2024S010093;Alcance;CHAMARTÍN;Despejado;Noche;Vías de pequeño tamaño;442108,0;4477120,0;2024-03-20;20;1
2024S010094;Colisión doble;CHAMBERÍ;Despejado;Tarde;Vías de pequeño tamaño;439177,0;4475947,0;2024-03-20;18;1
2024S010095;Alcance;BARAJAS;Despejado;Noche;Vías de gran tamaño;448055,0;4479629,0;2024-03-20;20;0
2024S010106;Colisión doble;CENTRO;Despejado;Noche;Vías de pequeño tamaño;440283,0;4474633,0;2024-03-20;21;0
2024S010107;Atropello a persona;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;439959,0;4473781,0;2024-03-20;19;1
2024S010118;Alcance;USERA;Despejado;Noche;Vías de gran tamaño;441071,0;4468422,0;2024-03-20;20;1
2024S010119;Atropello a persona;CENTRO;Despejado;Noche;Vías de pequeño tamaño;439829,0;4474867,0;2024-03-20;20;1
2024S010121;Colisión doble;CHAMARTÍN;Despejado;Noche;Vías de pequeño tamaño;442680,0;4477123,0;2024-03-20;20;0
2024S010150;Choque;LATINA;Nublado;Madrugada;Vías de pequeño tamaño;436985,0;4471577,0;2024-03-21;0;1
2024S010151;Colisión doble;USERA;Despejado;Madrugada;Vías rápidas o carreteras;440157,0;4471748,0;2024-03-21;1;0
2024S010153;Choque;BARAJAS;Despejado;Mañana;Vías de pequeño tamaño;450967,0;4479083,0;2024-03-19;10;0
2024S010154;Colisión doble;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443121,0;4475388,0;2024-03-20;11;0
2024S010155;Alcance;LATINA;Despejado;Mediodía;Otros;433977,0;4468467,0;2024-03-20;14;1
2024S010159;Choque;PUENTE DE VALLECAS;Lluvia débil;Mañana;Vías de pequeño tamaño;443859,0;4472743,0;2024-03-21;8;0
2024S010160;Colisión doble;CHAMARTÍN;Lluvia débil;Mañana;Vías de pequeño tamaño;442252,0;4476922,0;2024-03-21;9;1
2024S010161;Colisión doble;CARABANCHEL;Despejado;Mañana;Vías de gran tamaño;438105,0;4472311,0;2024-03-21;7;1
2024S010162;Colisión doble;USERA;Nublado;Mañana;Vías de pequeño tamaño;439247,0;4469452,0;2024-03-21;9;1
2024S010170;Colisión doble;CHAMARTÍN;Nublado;Mañana;Vías de gran tamaño;443558,0;4478200,0;2024-03-21;9;0
2024S010171;Caída;MONCLOA-ARAVACA;Lluvia débil;Mañana;Vías de gran tamaño;438554,0;4475727,0;2024-03-21;8;1
2024S010172;Caída;RETIRO;Nublado;Mañana;Vías de gran tamaño;441967,0;4473128,0;2024-03-21;9;1
2024S010173;Colisión doble;CENTRO;Despejado;Mañana;Vías de pequeño tamaño;439846,0;4474877,0;2024-03-21;9;1
2024S010174;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;441343,0;4477534,0;2024-03-21;9;0
2024S010175;Otras causas;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;442468,0;4471673,0;2024-03-21;10;0
2024S010176;Choque;CENTRO;Despejado;Mañana;Vías de pequeño tamaño;440284,0;4474724,0;2024-03-21;10;0
2024S010178;Colisión múltiple;LATINA;Despejado;Mañana;Vías de pequeño tamaño;437218,0;4471736,0;2024-03-21;10;0
2024S010179;Alcance;MONCLOA-ARAVACA;Nublado;Mañana;Vías rápidas o carreteras;437615,0;4475566,0;2024-03-21;9;0
2024S010180;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;443120,0;4480795,0;2024-03-21;11;0
2024S010182;Colisión doble;CARABANCHEL;Despejado;Mediodía;Vías de gran tamaño;435693,0;4468269,0;2024-03-21;12;0
2024S010183;Choque;CARABANCHEL;Despejado;Mañana;Vías de gran tamaño;438836,0;4472261,0;2024-03-18;11;0
2024S010184;Alcance;SALAMANCA;Despejado;Mediodía;Plazas o glorietas;441586,0;4474641,0;2024-03-21;12;0
2024S010186;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;440316,0;4481135,0;2024-03-21;13;1
2024S010187;Colisión doble;CARABANCHEL;Despejado;Mediodía;Plazas o glorietas;438001,0;4471058,0;2024-03-21;13;0
2024S010188;Alcance;RETIRO;Despejado;Mediodía;Vías rápidas o carreteras;443774,0;4473688,0;2024-03-21;12;1
2024S010189;Atropello a persona;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;442961,0;4471044,0;2024-03-21;14;1
2024S010190;Alcance;VICÁLVARO;Despejado;Mediodía;Vías de pequeño tamaño;447084,0;4472974,0;2024-03-21;13;1
2024S010191;Colisión doble;VILLAVERDE;Despejado;Mediodía;Vías de pequeño tamaño;441038,0;4467328,0;2024-03-21;14;0
2024S010192;Alcance;PUENTE DE VALLECAS;Despejado;Mediodía;Vías rápidas o carreteras;442394,0;4471309,0;2024-03-21;14;0
2024S010194;Colisión doble;LATINA;Despejado;Mediodía;Vías de gran tamaño;435438,0;4472616,0;2024-03-21;15;0
2024S010195;Colisión doble;CHAMBERÍ;Despejado;Mediodía;Vías de gran tamaño;439615,0;4477157,0;2024-03-21;15;0
2024S010196;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;447583,0;4474424,0;2024-03-21;15;1
2024S010200;Choque;ARGANZUELA;Despejado;Mediodía;Vías de gran tamaño;442217,0;4471701,0;2024-03-21;15;0
2024S010203;Colisión doble;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440130,0;4478022,0;2024-03-21;14;1
2024S010207;Alcance;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;442947,0;4478861,0;2024-03-21;17;0
2024S010214;Colisión doble;CHAMARTÍN;Despejado;Tarde;Plazas o glorietas;441800,0;4478129,0;2024-03-21;17;0
2024S010215;Colisión múltiple;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437774,0;4471033,0;2024-03-21;17;1
2024S010216;Choque;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;441599,0;4482401,0;2024-03-21;14;1
2024S010219;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;445926,0;4475651,0;2024-03-21;18;0
2024S010220;Choque;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;444390,0;4476019,0;2024-03-21;16;0
2024S010221;Alcance;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;443745,0;4479225,0;2024-03-21;14;1
2024S010222;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías de gran tamaño;440901,0;4483792,0;2024-03-21;16;0
2024S010224;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías rápidas o carreteras;442374,0;4481657,0;2024-03-21;15;0
2024S010225;Alcance;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;440905,0;4479365,0;2024-03-21;16;1
2024S010226;Colisión doble;TETUÁN;Despejado;Mediodía;Otros;441108,0;4477867,0;2024-03-21;14;0
2024S010227;Colisión doble;ARGANZUELA;Despejado;Tarde;Vías de gran tamaño;438509,0;4472794,0;2024-03-21;17;0
2024S010228;Colisión doble;LATINA;Despejado;Tarde;Vías de gran tamaño;436666,0;4473201,0;2024-03-21;18;1
2024S010229;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;438051,0;4471999,0;2024-03-21;18;1
2024S010231;Choque;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;451530,0;4477526,0;2024-03-21;15;0
2024S010232;Caída;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;443345,0;4469894,0;2024-03-21;19;1
2024S010234;Otras causas;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;443775,0;4481525,0;2024-03-21;18;0
2024S010235;Colisión doble;RETIRO;Despejado;Tarde;Vías rápidas o carreteras;443636,0;4473303,0;2024-03-21;19;0
2024S010238;Atropello a persona;VICÁLVARO;Despejado;Tarde;Vías de gran tamaño;449224,0;4472399,0;2024-03-21;19;1
2024S010239;Otras causas;MONCLOA-ARAVACA;Despejado;Tarde;Vías de gran tamaño;438303,0;4477545,0;2024-03-21;19;1
2024S010241;Caída;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;439293,0;4471863,0;2024-03-21;19;1
2024S010242;Caída;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;444810,0;4471508,0;2024-03-21;18;0
2024S010243;Colisión múltiple;RETIRO;Despejado;Noche;Vías rápidas o carreteras;443770,0;4473670,0;2024-03-20;20;0
2024S010244;Colisión doble;LATINA;Despejado;Noche;Vías de gran tamaño;437261,0;4473481,0;2024-03-21;20;1
2024S010245;Colisión doble;VILLAVERDE;Despejado;Noche;Vías de pequeño tamaño;440270,0;4466682,0;2024-03-21;20;0
2024S010248;Alcance;CIUDAD LINEAL;Despejado;Noche;Vías de pequeño tamaño;444875,0;4477629,0;2024-03-21;22;1
2024S010250;Alcance;CIUDAD LINEAL;Despejado;Noche;Vías de pequeño tamaño;444548,0;4478233,0;2024-03-21;21;1
2024S010254;Colisión doble;HORTALEZA;Despejado;Noche;Vías de gran tamaño;447856,0;4481766,0;2024-03-21;23;0
2024S010256;Alcance;ARGANZUELA;Despejado;Noche;Vías de gran tamaño;438815,0;4473805,0;2024-03-21;22;1
2024S010257;Alcance;ARGANZUELA;Despejado;Madrugada;Vías de gran tamaño;441142,0;4472869,0;2024-03-21;0;0
2024S010258;Colisión múltiple;HORTALEZA;Despejado;Noche;Vías de gran tamaño;444971,0;4481513,0;2024-03-21;20;1
2024S010259;Colisión doble;RETIRO;Despejado;Madrugada;Vías de pequeño tamaño;442133,0;4472753,0;2024-03-22;0;0
2024S010260;Caída;LATINA;Despejado;Madrugada;Vías de gran tamaño;438445,0;4472386,0;2024-03-22;2;1
2024S010261;Colisión doble;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de gran tamaño;446051,0;4470730,0;2024-03-21;6;0
2024S010263;Alcance;CIUDAD LINEAL;Despejado;Mediodía;Vías rápidas o carreteras;443687,0;4481601,0;2024-03-21;13;0
2024S010264;Choque;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443834,0;4475573,0;2024-03-22;7;0
2024S010265;Caída;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de gran tamaño;437991,0;4474107,0;2024-03-21;13;1
2024S010266;Colisión doble;CHAMBERÍ;Despejado;Mañana;Vías de gran tamaño;439642,0;4477183,0;2024-03-22;7;1
2024S010267;Alcance;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías de pequeño tamaño;442409,0;4484867,0;2024-03-22;8;0
2024S010268;Atropello a persona;CENTRO;Despejado;Mañana;Vías de pequeño tamaño;439753,0;4474380,0;2024-03-22;8;1
2024S010269;Colisión doble;USERA;Despejado;Mañana;Vías de gran tamaño;441030,0;4469177,0;2024-03-22;9;0
2024S010270;Choque;PUENTE DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;443722,0;4471270,0;2024-03-22;10;0
2024S010271;Colisión doble;TETUÁN;Despejado;Mañana;Vías de gran tamaño;441450,0;4478435,0;2024-03-22;9;1
2024S010272;Caída;ARGANZUELA;Despejado;Mañana;Vías de gran tamaño;440669,0;4471714,0;2024-03-22;11;1
2024S010273;Choque;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;439565,0;4472961,0;2024-03-22;11;0
2024S010274;Atropello a persona;CHAMARTÍN;Despejado;Mañana;Vías de gran tamaño;441510,0;4478497,0;2024-03-22;11;1
2024S010275;Colisión doble;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;442995,0;4475765,0;2024-03-22;10;0
2024S010276;Colisión doble;BARAJAS;Despejado;Mediodía;Vías de pequeño tamaño;451073,0;4480707,0;2024-03-21;14;0
2024S010277;Caída;FUENCARRAL-EL PARDO;Despejado;Mañana;Vías rápidas o carreteras;442585,0;4481706,0;2024-03-22;10;1
2024S010278;Alcance;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de gran tamaño;437914,0;4475916,0;2024-03-22;13;1
2024S010279;Otras causas;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de gran tamaño;452102,0;4477776,0;2024-03-22;13;0
2024S010280;Colisión doble;USERA;Despejado;Mediodía;Vías de pequeño tamaño;440967,0;4470182,0;2024-03-22;13;1
2024S010282;Alcance;CHAMBERÍ;Despejado;Mediodía;Vías de pequeño tamaño;441093,0;4476634,0;2024-03-22;14;1
2024S010283;Alcance;PUENTE DE VALLECAS;Despejado;Tarde;Vías de gran tamaño;444565,0;4469794,0;2024-03-22;16;0
2024S010284;Atropello a persona;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442943,0;4474753,0;2024-03-22;14;1
2024S010286;Alcance;CARABANCHEL;Despejado;Mediodía;Vías rápidas o carreteras;438927,0;4469650,0;2024-03-22;15;1
2024S010287;Caída;HORTALEZA;Despejado;Tarde;Vías de pequeño tamaño;444061,0;4482270,0;2024-03-22;16;1
2024S010289;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;445360,0;4477262,0;2024-03-22;16;1
2024S010292;Choque;ARGANZUELA;Despejado;Tarde;Vías de gran tamaño;439132,0;4473296,0;2024-03-22;17;0
2024S010293;Colisión doble;LATINA;Despejado;Tarde;Vías de pequeño tamaño;435448,0;4470941,0;2024-03-22;17;0
2024S010294;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Tarde;Vías de pequeño tamaño;442624,0;4483443,0;2024-03-22;18;1
2024S010295;Colisión doble;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;443393,0;4477140,0;2024-03-22;17;0
2024S010297;Choque;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;446050,0;4475357,0;2024-03-22;16;0
2024S010300;Alcance;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;443610,0;4472097,0;2024-03-22;18;0
2024S010301;Alcance;USERA;Despejado;Tarde;Vías rápidas o carreteras;438884,0;4469214,0;2024-03-22;18;1
2024S010304;Colisión doble;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;444329,0;4475914,0;2024-03-22;19;0
2024S010305;Atropello a persona;RETIRO;Despejado;Tarde;Vías de gran tamaño;441358,0;4473261,0;2024-03-22;18;1
2024S010307;Caída;MONCLOA-ARAVACA;Nublado;Tarde;Vías de pequeño tamaño;439205,0;4475245,0;2024-03-22;18;1
2024S010310;Colisión múltiple;PUENTE DE VALLECAS;Despejado;Noche;Vías rápidas o carreteras;442137,0;4470803,0;2024-03-22;20;0
2024S010322;Colisión doble;CHAMBERÍ;Despejado;Noche;Vías de pequeño tamaño;440856,0;4477156,0;2024-03-22;20;1
2024S010323;Colisión doble;CENTRO;Despejado;Noche;Vías de pequeño tamaño;439444,0;4475771,0;2024-03-22;21;1
2024S010324;Colisión doble;CHAMARTÍN;Despejado;Noche;Vías de gran tamaño;441605,0;4478144,0;2024-03-22;21;1
2024S010325;Alcance;FUENCARRAL-EL PARDO;Despejado;Noche;Vías de gran tamaño;440378,0;4482155,0;2024-03-22;21;0
2024S010327;Choque;PUENTE DE VALLECAS;Despejado;Noche;Instalaciones o infraestructuras;443020,0;4469449,0;2024-03-22;22;0
2024S010328;Alcance;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;441943,0;4476133,0;2024-03-22;22;0
2024S010329;Colisión doble;MONCLOA-ARAVACA;Despejado;Noche;Vías de pequeño tamaño;438976,0;4475549,0;2024-03-22;23;0
2024S010330;Colisión doble;VICÁLVARO;Despejado;Noche;Vías de pequeño tamaño;449274,0;4472837,0;2024-03-22;22;0
2024S010332;Alcance;SAN BLAS-CANILLEJAS;Despejado;Noche;Vías de pequeño tamaño;449583,0;4477258,0;2024-03-22;22;1
2024S010334;Alcance;USERA;Despejado;Noche;Vías de gran tamaño;438959,0;4469502,0;2024-03-22;23;0
2024S010369;Otras causas;VILLAVERDE;Despejado;Noche;Vías de pequeño tamaño;439230,0;4465193,0;2024-03-22;23;1
2024S010398;Colisión doble;LATINA;Despejado;Madrugada;Vías de pequeño tamaño;435923,0;4471926,0;2024-03-23;0;0
2024S010400;Choque;FUENCARRAL-EL PARDO;Despejado;Madrugada;Vías de gran tamaño;443634,0;4483949,0;2024-03-23;1;0
2024S010449;Colisión doble;RETIRO;Despejado;Madrugada;Vías de gran tamaño;442087,0;4473138,0;2024-03-23;2;0
2024S010455;Colisión doble;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;442290,0;4474906,0;2024-03-23;1;1
2024S010460;Choque;CENTRO;Despejado;Madrugada;Vías de gran tamaño;439421,0;4473523,0;2024-03-23;4;2
2024S010464;Colisión doble;CHAMARTÍN;Despejado;Madrugada;Vías de gran tamaño;441451,0;4476566,0;2024-03-23;6;1
2024S010471;Choque;CENTRO;Despejado;Madrugada;Plazas o glorietas;440522,0;4473346,0;2024-03-23;6;0
2024S010486;Atropello a persona;LATINA;Despejado;Mañana;Vías de pequeño tamaño;435497,0;4470853,0;2024-03-23;7;1
2024S010498;Caída;MONCLOA-ARAVACA;Despejado;Mañana;Vías rápidas o carreteras;438532,0;4474250,0;2024-03-22;8;0
2024S010499;Colisión doble;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de pequeño tamaño;444606,0;4472687,0;2024-03-23;6;1
2024S010500;Vuelco;LATINA;Despejado;Madrugada;Vías de pequeño tamaño;436343,0;4472124,0;2024-03-23;6;1
2024S010571;Colisión doble;BARAJAS;Despejado;Mediodía;Plazas o glorietas;450636,0;4479876,0;2024-03-22;13;1
2024S010572;Atropello a persona;MORATALAZ;Despejado;Mañana;Vías de pequeño tamaño;445604,0;4472283,0;2024-03-23;10;2
2024S010573;Colisión doble;CHAMARTÍN;Despejado;Mañana;Vías de gran tamaño;442564,0;4479067,0;2024-03-23;11;0
2024S010574;Colisión doble;MONCLOA-ARAVACA;Despejado;Mañana;Plazas o glorietas;437634,0;4474537,0;2024-03-23;11;1
2024S010575;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;445297,0;4477128,0;2024-03-23;14;0
2024S010576;Otras causas;CARABANCHEL;Despejado;Noche;Vías de gran tamaño;439435,0;4471209,0;2024-03-22;22;0
2024S010577;Caída;CHAMBERÍ;Despejado;Noche;Vías de pequeño tamaño;440374,0;4476151,0;2024-03-22;21;1
2024S010578;Choque;VICÁLVARO;Despejado;Mediodía;Vías de pequeño tamaño;447866,0;4472927,0;2024-03-23;15;0
2024S010579;Choque;FUENCARRAL-EL PARDO;Despejado;Noche;Vías de gran tamaño;442952,0;4482250,0;2024-03-22;20;1
2024S010582;Caída;VICÁLVARO;Despejado;Tarde;Otros;449651,0;4473169,0;2024-03-23;17;1
2024S010583;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437935,0;4472122,0;2024-03-23;17;0
2024S010585;Choque;ARGANZUELA;Despejado;Tarde;Vías de pequeño tamaño;441743,0;4472293,0;2024-03-23;18;0
2024S010586;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Tarde;Vías de gran tamaño;448183,0;4474370,0;2024-03-23;16;0
2024S010587;Colisión doble;SALAMANCA;Despejado;Tarde;Vías de pequeño tamaño;443928,0;4475831,0;2024-03-23;17;1
2024S010589;Colisión doble;VILLA DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;444409,0;4468617,0;2024-03-23;15;0
2024S010590;Caída;VILLAVERDE;Despejado;Tarde;Vías de pequeño tamaño;439267,0;4465277,0;2024-03-23;18;0
2024S010591;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437780,0;4471048,0;2024-03-23;17;1
2024S010606;Alcance;CENTRO;Despejado;Tarde;Plazas o glorietas;439642,0;4474952,0;2024-03-23;19;0
2024S010607;Choque;SALAMANCA;Despejado;Tarde;Vías de pequeño tamaño;441749,0;4476509,0;2024-03-23;17;0
2024S010609;Colisión doble;PUENTE DE VALLECAS;Despejado;Tarde;Vías de gran tamaño;443195,0;4471754,0;2024-03-23;18;1
2024S010613;Colisión doble;USERA;Despejado;Noche;Vías de pequeño tamaño;440412,0;4471111,0;2024-03-23;20;0
2024S010614;Colisión doble;VILLAVERDE;Nublado;Noche;Vías de pequeño tamaño;440163,0;4466412,0;2024-03-23;20;0
2024S010615;Colisión doble;LATINA;Despejado;Noche;Vías de gran tamaño;438588,0;4473377,0;2024-03-23;20;2
2024S010616;Colisión doble;PUENTE DE VALLECAS;Despejado;Noche;Vías de pequeño tamaño;446102,0;4471272,0;2024-03-23;20;0
2024S010617;Caída;RETIRO;Despejado;Tarde;Vías de pequeño tamaño;442467,0;4472812,0;2024-03-23;18;1
2024S010618;Caída;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;436500,0;4469561,0;2024-03-23;20;1
2024S010619;Choque;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;444275,0;4470760,0;2024-03-23;19;0
2024S010620;Colisión doble;PUENTE DE VALLECAS;Nublado;Noche;Vías de pequeño tamaño;443078,0;4470691,0;2024-03-23;21;1
2024S010621;Caída;CHAMBERÍ;Despejado;Noche;Vías de pequeño tamaño;440372,0;4477068,0;2024-03-23;21;1
2024S010622;Colisión doble;CHAMARTÍN;Despejado;Noche;Plazas o glorietas;441507,0;4478863,0;2024-03-23;22;1
2024S010623;Atropello a persona;CHAMARTÍN;Despejado;Noche;Vías de gran tamaño;442598,0;4478107,0;2024-03-23;22;1
2024S010624;Alcance;LATINA;Despejado;Noche;Vías de pequeño tamaño;436194,0;4470923,0;2024-03-23;22;1
2024S010625;Caída;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442436,0;4476967,0;2024-03-22;14;1
2024S010626;Colisión doble;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;438026,0;4471103,0;2024-03-23;22;0
2024S010687;Colisión doble;TETUÁN;Despejado;Madrugada;Vías de pequeño tamaño;441281,0;4478432,0;2024-03-24;2;0
2024S010688;Choque;CIUDAD LINEAL;Despejado;Madrugada;Vías de gran tamaño;445482,0;4475109,0;2024-03-24;3;0
2024S010700;Colisión múltiple;CHAMARTÍN;Despejado;Madrugada;Vías de pequeño tamaño;442362,0;4476544,0;2024-03-24;4;0
2024S010701;Colisión doble;CHAMARTÍN;Despejado;Madrugada;Vías de pequeño tamaño;442072,0;4476565,0;2024-03-24;5;0
2024S010702;Colisión doble;CHAMBERÍ;Despejado;Madrugada;Vías de pequeño tamaño;440674,0;4476458,0;2024-03-24;5;0
2024S010716;Otras causas;VILLAVERDE;Nublado;Madrugada;Vías de gran tamaño;442046,0;4467971,0;2024-03-25;3;1
2024S010719;Choque;MORATALAZ;Despejado;Madrugada;Vías de pequeño tamaño;445415,0;4472550,0;2024-03-24;6;0
2024S010723;Alcance;RETIRO;Despejado;Madrugada;Vías de pequeño tamaño;442958,0;4472464,0;2024-03-24;6;0
2024S010731;Colisión doble;USERA;Despejado;Mañana;Vías de pequeño tamaño;440559,0;4470040,0;2024-03-24;7;0
2024S010733;Choque;CHAMARTÍN;Despejado;Madrugada;Plazas o glorietas;441502,0;4478895,0;2024-03-24;6;0
2024S010736;Caída;MORATALAZ;Despejado;Madrugada;Vías de pequeño tamaño;446776,0;4473976,0;2024-03-24;6;0
2024S010738;Choque;HORTALEZA;Despejado;Mañana;Vías de gran tamaño;447317,0;4478114,0;2024-03-24;7;0
